GID,tif,min,max,mean,count,sum,std,median,percentile_90
1989_831,1989_831_rbr_w_offset.tif,-71.65546417236328,558.710693359375,275.7186496436124,12767,3520100.0,124.02127474766495,301.634033203125,419.0566711425781
1994_94,1994_94_rbr_w_offset.tif,-295.9553527832031,624.2015380859375,288.83468903575664,23604,6817654.0,141.88016785468673,307.1706848144531,456.9587097167969
2011_728,2011_728_rbr_w_offset.tif,-12.826391220092773,496.1893005371094,302.2233455882353,697,210649.671875,128.67596352866616,335.7494201660156,449.32086181640625
2005_502,2005_502_rbr_w_offset.tif,-188.4224090576172,496.07843017578125,228.67519286534989,36554,8358993.0,110.69284219375774,241.03916931152344,360.99542236328125
1988_84,1988_84_rbr_w_offset.tif,-237.71743774414062,631.45068359375,247.21727019498607,19386,4792554.0,123.51084379346722,249.70553588867188,404.03082275390625
1989_1365,1989_1365_rbr_w_offset.tif,-277.71343994140625,555.357666015625,268.66724547614695,10942,2939757.0,110.33997832136102,290.87274169921875,387.5299072265625
1989_1166,1989_1166_rbr_w_offset.tif,-252.8170928955078,597.7984008789062,341.61888446909205,68882,23531392.0,136.71078568385525,368.3009948730469,497.1707763671875
1998_862,1998_862_rbr_w_offset.tif,-61.85834884643555,452.82568359375,73.896875,495,36578.953125,138.38431731203212,4.942763328552246,326.9281311035156
2015_1157,2015_1157_rbr_w_offset.tif,-41.28813552856445,363.9653625488281,154.89873149290563,1621,251090.84375,82.77808526135797,155.3956298828125,259.47613525390625
2017_1738,2017_1738_rbr_w_offset.tif,-142.26644897460938,522.0746459960938,204.09725189933522,4212,859657.625,109.54049968750687,203.42665100097656,340.4048156738281
2013_1195,2013_1195_rbr_w_offset.tif,-121.00419616699219,473.7726135253906,287.09032445708374,1934,555232.6875,108.22005751948335,307.83233642578125,409.6126403808594
1998_884,1998_884_rbr_w_offset.tif,-51.88688278198242,483.661865234375,80.9397256097561,1025,82963.21875,130.9597128874076,10.010464668273926,291.618408203125
1996_602,1996_602_rbr_w_offset.tif,-665.1414794921875,547.563720703125,171.753202851656,152052,26115418.0,163.81043190716395,192.84661865234375,377.75848388671875
1995_968,1995_968_rbr_w_offset.tif,-947.6636962890625,617.5469360351562,162.3819578704703,653271,106079424.0,194.06699416739107,171.74349975585938,420.0947265625
1990_26,1990_26_rbr_w_offset.tif,-59.95993423461914,598.690185546875,301.42982751524676,26727,8056315.0,116.88088816516213,307.45819091796875,451.9554748535156
1990_18,1990_18_rbr_w_offset.tif,-76.65255737304688,620.3252563476562,310.3940853962452,12038,3736524.0,138.41383214372294,325.3946533203125,489.1144104003906
1996_667,1996_667_rbr_w_offset.tif,-233.2604217529297,556.2778930664062,245.88361028511457,57170,14057166.0,147.9174106876446,260.02288818359375,434.0226135253906
2012_724,2012_724_rbr_w_offset.tif,-91.43134307861328,495.7320861816406,214.0463838766007,859,183865.84375,165.04408188268337,259.0475769042969,403.728271484375
1987_95,1987_95_rbr_w_offset.tif,-284.7998352050781,634.5993041992188,293.8702323162275,92288,27120696.0,122.80399719361372,305.0289306640625,444.7245178222656
2003_892,2003_892_rbr_w_offset.tif,-89.62100982666016,444.9852294921875,87.73538747810858,1142,100193.8125,151.30490266365362,-5.050009727478027,346.44970703125
1996_464,1996_464_rbr_w_offset.tif,-1047.0306396484375,620.9488525390625,98.37998578743098,109762,10798384.0,187.22808017953582,73.99356079101562,355.43145751953125
1996_659,1996_659_rbr_w_offset.tif,-342.86505126953125,541.3712768554688,205.0510968147506,197253,40446944.0,130.5700751814224,202.10934448242188,381.9266357421875
2020_372,2020_372_rbr_w_offset.tif,-65.6027603149414,570.2244873046875,258.0310015898251,1887,486904.5,158.58449884513865,277.1455078125,450.1897277832031
2002_665,2002_665_rbr_w_offset.tif,-413.1419677734375,404.99951171875,106.62658552210122,7805,832220.5,144.79127695203448,137.20726013183594,280.6337890625
2015_1035,2015_1035_rbr_w_offset.tif,-40.042449951171875,422.218017578125,211.1605929003021,1324,279576.625,92.18282834667268,220.1611328125,320.39825439453125
2014_1475,2014_1475_rbr_w_offset.tif,-103.40242004394531,416.61114501953125,186.29260543038706,3462,644945.0,114.54141373950073,202.16616821289062,328.704345703125
1989_1004,1989_1004_rbr_w_offset.tif,-79.58663177490234,614.0011596679688,328.20906255732893,27255,8945338.0,138.7540622496044,331.8487854003906,511.7557373046875
1996_585,1996_585_rbr_w_offset.tif,-570.6226806640625,607.6483764648438,160.75448022509477,290722,46734864.0,203.47516383316653,156.83079528808594,438.9016418457031
2012_1057,2012_1057_rbr_w_offset.tif,-66.7625961303711,52.682865142822266,4.718794266015264,1081,5101.0166015625,19.108774922194563,6.744378089904785,28.210186004638672
1995_1107,1995_1107_rbr_w_offset.tif,-317.78082275390625,661.9166870117188,150.80099749401074,163209,24612080.0,180.87948665885918,115.1556625366211,403.790771484375
1989_854,1989_854_rbr_w_offset.tif,-275.3692626953125,608.3983154296875,303.36528784219,19872,6028475.0,128.05112760035232,327.38848876953125,450.38299560546875
1991_84,1991_84_rbr_w_offset.tif,-141.55606079101562,322.29229736328125,93.83159528459821,224,21018.27734375,140.16849620155696,159.14797973632812,250.4941864013672
