GID,fwi_90th,dmc_90th,dc_90th,isi_90th,bui_90th,ffmc_90th
1993_6,1.138834954882333,3.452114466655339,17.756310488095824,0.16958931199044952,4.6435979995202334,48.94460464050927
1993_8,3.150409268144808,5.504811837494943,27.498712472639433,0.7626292391977578,7.336382593582174,72.3452817987587
1994_10,0.3489107862137049,1.0980526239254373,12.38137872314454,0.0037099954919082912,1.7386200666176534,29.682502973459936
1994_105,0.44219982048566214,1.2987253452379497,13.325649414062518,0.01978638193675539,2.18240736388207,36.95791306926965
1994_106,0.698885478593225,2.324421212629541,18.443750938140376,0.06188619379646042,3.4611667811019338,41.83521510477478
1994_109,0.4284237481283619,1.2709091193890676,14.718007495061675,0.01493471975521774,2.119524313510441,35.67554719480078
1994_110,1.1113334922675515,2.8162436105048223,36.03842198219725,0.09312575266613159,4.6833175678527255,38.76939061017713
1994_20,3.7599957870143315,6.203559981154356,38.19278133319631,0.7228792027996052,8.609375279601657,69.95147825754458
1994_33,2.4322708015915246,4.2766891699819345,30.42235722038278,0.5422196870461206,6.327020067714595,63.46438324805669
1994_36,0.32472527953037905,1.0830270343044854,10.111910834114703,0.004318417844897816,1.6174301584195683,30.471108512033126
1994_43,0.40976836407921685,1.3478102421122466,12.041819540170522,0.0036623223795962554,2.044585693766478,30.030672247275255
1994_45,1.9667063605693267,4.011248054017603,30.674924685987136,0.6515316064461804,5.439142912784313,68.99890934317217
1994_55,0.5472209568626788,1.8856167908186086,12.14185900878907,0.04100676327800756,2.664062328677183,34.48049962098288
1994_56,1.1135361345395172,3.1553471621015494,25.52977843347501,0.5159080624716167,4.34052995629967,62.945788636229565
1994_73,0.8279815783055356,2.5111871394260685,29.603625786836474,0.2638534566348191,3.821824458395535,53.451582383709265
1994_79,0.7395207380975348,2.6901975685333643,17.329062379069374,0.050521315723932536,3.595378796447851,41.118848040287986
1994_86,0.5206510041141186,1.705220815494543,18.681370788574235,0.01384772555189853,2.5779507329673046,35.06365258673252
1994_87,0.5121383489718612,1.7767854202116213,12.982396606445322,0.009262045768564466,2.5469389711322856,33.192829479180716
1994_94,0.6586064180659053,2.1803762427234425,17.867073824368994,0.04462230868304765,3.2621065868090975,40.8027027534269
1995_1007,0.8870052420700444,3.6370729212167228,12.517081524658213,0.10981249566859021,4.208901456291516,45.15354584471603
1995_1009,1.6410862279320582,3.8567067756430515,23.152832485714896,0.41690905529984257,5.124711509930647,58.759173905521294
1995_1018,3.558772812603465,7.103094443529539,22.11158350342824,0.9170273842805943,7.878730318670573,75.86499137081901
1995_1026,2.733612187806208,5.547491639856592,25.601612603759804,0.6519181046926423,7.44467954692156,66.1146474585338
1995_1031,1.656493823246273,3.8913771334175187,22.931352437842495,0.42011739146738647,5.129581594155002,58.820525679287485
1995_1032,1.29156688186632,4.0694928904003325,16.486719860839862,0.2880100281392458,4.755339218532751,53.99348463822933
