GID,YEAR,mean_ndmi,fire_processing_time_seconds,total_processing_time_seconds,avg_processing_time_seconds
1995_1032,1995,0.12649793467887493,1.5012712478637695,4404.3787977695465,3.7388614582084436
1995_1079,1995,0.1923975735984268,4.392176151275635,4404.3787977695465,3.7388614582084436
1995_1410,1995,0.22003207298573416,1.1684410572052002,4404.3787977695465,3.7388614582084436
1995_1009,1995,0.18708008786122735,4.364139080047607,4404.3787977695465,3.7388614582084436
1995_918,1995,0.11819784031333426,2.2286930084228516,4404.3787977695465,3.7388614582084436
1995_983,1995,0.047197353547535875,1.1557440757751465,4404.3787977695465,3.7388614582084436
1995_968,1995,0.17422634991953362,7.6875,4404.3787977695465,3.7388614582084436
1995_996,1995,0.1787235832899435,1.8033349514007568,4404.3787977695465,3.7388614582084436
1995_967,1995,0.17350892868187015,1.3374640941619873,4404.3787977695465,3.7388614582084436
1995_1412,1995,0.2542558542181925,1.389159917831421,4404.3787977695465,3.7388614582084436
1995_1092,1995,0.20808685238800947,2.0540409088134766,4404.3787977695465,3.7388614582084436
1995_1107,1995,0.2085518023519951,2.1887948513031006,4404.3787977695465,3.7388614582084436
1995_948,1995,0.09279254265618202,4.985754013061523,4404.3787977695465,3.7388614582084436
1995_1415,1995,0.18574619439156237,1.0196168422698975,4404.3787977695465,3.7388614582084436
1995_1018,1995,0.22448318000337203,2.8174657821655273,4404.3787977695465,3.7388614582084436
1995_995,1995,0.2141096699100291,2.740112066268921,4404.3787977695465,3.7388614582084436
1995_1180,1995,0.2966274272059455,1.1652569770812988,4404.3787977695465,3.7388614582084436
1995_1414,1995,0.19258716736641465,1.0958881378173828,4404.3787977695465,3.7388614582084436
1995_1007,1995,0.15261898906363894,2.199399948120117,4404.3787977695465,3.7388614582084436
1995_1417,1995,0.15685948655531343,1.105483055114746,4404.3787977695465,3.7388614582084436
1996_487,1996,0.2717296919484463,2.746999979019165,4404.3787977695465,3.7388614582084436
1996_528,1996,0.19084782353035934,1.4671480655670166,4404.3787977695465,3.7388614582084436
1996_490,1996,0.2517599636525011,1.0977599620819092,4404.3787977695465,3.7388614582084436
1996_464,1996,0.18823598506722497,2.4632530212402344,4404.3787977695465,3.7388614582084436
1996_472,1996,0.19109340481704587,6.9786107540130615,4404.3787977695465,3.7388614582084436
1996_575,1996,0.22389927684004957,1.5172011852264404,4404.3787977695465,3.7388614582084436
1996_519,1996,0.1605526325263015,1.5485961437225342,4404.3787977695465,3.7388614582084436
1996_513,1996,0.11642734290697318,2.2105820178985596,4404.3787977695465,3.7388614582084436
1996_587,1996,0.22743789192735153,2.2484090328216553,4404.3787977695465,3.7388614582084436
1996_445,1996,0.08584439957577711,3.6758530139923096,4404.3787977695465,3.7388614582084436
1996_525,1996,0.1958286021227461,2.274096965789795,4404.3787977695465,3.7388614582084436
1996_551,1996,0.15873567988515655,2.179579973220825,4404.3787977695465,3.7388614582084436
1996_414,1996,0.1651118011680337,2.262063980102539,4404.3787977695465,3.7388614582084436
1996_568,1996,0.1258927290634696,3.4824392795562744,4404.3787977695465,3.7388614582084436
1996_569,1996,0.16163257580327606,2.888352155685425,4404.3787977695465,3.7388614582084436
1996_727,1996,0.19705519951144065,1.258721113204956,4404.3787977695465,3.7388614582084436
1998_605,1998,0.252387764464298,1.9981732368469238,4404.3787977695465,3.7388614582084436
1998_660,1998,0.2715838722546133,3.8527867794036865,4404.3787977695465,3.7388614582084436
1998_871,1998,0.30212497700774216,1.4563438892364502,4404.3787977695465,3.7388614582084436
1998_899,1998,0.22999675479518875,1.3219430446624756,4404.3787977695465,3.7388614582084436
1998_588,1998,0.1794878346144834,2.1065328121185303,4404.3787977695465,3.7388614582084436
1998_867,1998,0.22100284364591086,1.0470950603485107,4404.3787977695465,3.7388614582084436
1998_597,1998,0.1521461244742843,1.351142168045044,4404.3787977695465,3.7388614582084436
1998_881,1998,0.26792780646274483,1.0414068698883057,4404.3787977695465,3.7388614582084436
1998_595,1998,0.2404068902426905,1.0687837600708008,4404.3787977695465,3.7388614582084436
1998_892,1998,0.25039080392772356,1.4796040058135986,4404.3787977695465,3.7388614582084436
1998_888,1998,0.12823165084500512,0.8636469841003418,4404.3787977695465,3.7388614582084436
1998_874,1998,0.2717199364113096,1.3402698040008545,4404.3787977695465,3.7388614582084436
1998_875,1998,,1.1304187774658203,4404.3787977695465,3.7388614582084436
1998_896,1998,0.2702967641340244,1.0905768871307373,4404.3787977695465,3.7388614582084436
1998_618,1998,0.2707425499302186,1.3424897193908691,4404.3787977695465,3.7388614582084436
1998_885,1998,0.19440134305774,1.1873071193695068,4404.3787977695465,3.7388614582084436
1998_866,1998,0.25397680760430796,0.9615209102630615,4404.3787977695465,3.7388614582084436
1998_870,1998,,1.5381121635437012,4404.3787977695465,3.7388614582084436
1998_890,1998,0.3034564595814486,1.078188180923462,4404.3787977695465,3.7388614582084436
1998_884,1998,,0.9110500812530518,4404.3787977695465,3.7388614582084436
1998_625,1998,0.1981703616189594,1.5645413398742676,4404.3787977695465,3.7388614582084436
1998_879,1998,0.09971030442384743,1.3724720478057861,4404.3787977695465,3.7388614582084436
1998_880,1998,0.28512554657739664,1.0201871395111084,4404.3787977695465,3.7388614582084436
1998_872,1998,0.20996718184212262,1.5516531467437744,4404.3787977695465,3.7388614582084436
1998_610,1998,0.1278750467050441,1.4600410461425781,4404.3787977695465,3.7388614582084436
1998_675,1998,0.2715022940325814,1.3609540462493896,4404.3787977695465,3.7388614582084436
1999_430,1999,0.127544171748737,1.6061382293701172,4404.3787977695465,3.7388614582084436
1999_435,1999,0.02083857658392834,10.165199995040894,4404.3787977695465,3.7388614582084436
1999_700,1999,0.17864633279319936,2.340630054473877,4404.3787977695465,3.7388614582084436
1999_714,1999,0.2336973602292871,1.0409409999847412,4404.3787977695465,3.7388614582084436
2000_540,2000,-0.09208887029694039,0.8891658782958984,4404.3787977695465,3.7388614582084436
2000_538,2000,0.2118812115278476,1.0668129920959473,4404.3787977695465,3.7388614582084436
2000_539,2000,,1.0103871822357178,4404.3787977695465,3.7388614582084436
2000_543,2000,0.1910994902286656,1.1471481323242188,4404.3787977695465,3.7388614582084436
2001_354,2001,0.21911957270899782,0.8815531730651855,4404.3787977695465,3.7388614582084436
2001_314,2001,0.16100753798885226,1.3256721496582031,4404.3787977695465,3.7388614582084436
2001_288,2001,0.0998526421527888,0.9788470268249512,4404.3787977695465,3.7388614582084436
2001_363,2001,0.28993152820997253,1.2005970478057861,4404.3787977695465,3.7388614582084436
2001_380,2001,0.23029138375036567,2.125993013381958,4404.3787977695465,3.7388614582084436
2001_383,2001,0.24122565048840086,1.121354103088379,4404.3787977695465,3.7388614582084436
2001_366,2001,0.22856274521616915,0.9063589572906494,4404.3787977695465,3.7388614582084436
2001_382,2001,0.19393106695561674,1.709040880203247,4404.3787977695465,3.7388614582084436
2001_265,2001,0.25261907542322004,3.7946417331695557,4404.3787977695465,3.7388614582084436
2001_284,2001,0.2859245999954115,2.1332600116729736,4404.3787977695465,3.7388614582084436
2001_374,2001,0.2897301826485059,1.0992376804351807,4404.3787977695465,3.7388614582084436
2001_376,2001,0.24905562556029812,2.133060932159424,4404.3787977695465,3.7388614582084436
2002_467,2002,0.2572443412190848,3.680525064468384,4404.3787977695465,3.7388614582084436
2002_448,2002,0.19131568307861235,2.0273680686950684,4404.3787977695465,3.7388614582084436
2002_462,2002,0.1722732910340694,6.9224419593811035,4404.3787977695465,3.7388614582084436
2002_732,2002,0.23089593194592406,3.2268149852752686,4404.3787977695465,3.7388614582084436
2002_645,2002,0.1643919998067469,4.590741872787476,4404.3787977695465,3.7388614582084436
2002_618,2002,0.10246265821513266,2.8646531105041504,4404.3787977695465,3.7388614582084436
2002_545,2002,0.2316628654889621,3.4428842067718506,4404.3787977695465,3.7388614582084436
2002_512,2002,0.21764824177070272,2.15047287940979,4404.3787977695465,3.7388614582084436
2002_513,2002,0.25040087132727895,1.215682029724121,4404.3787977695465,3.7388614582084436
2002_599,2002,0.2733906628646723,8.223269939422607,4404.3787977695465,3.7388614582084436
2002_556,2002,0.19790680788396459,1.171308994293213,4404.3787977695465,3.7388614582084436
2002_570,2002,0.08784154750892205,1.2640280723571777,4404.3787977695465,3.7388614582084436
2002_575,2002,0.18341253141278366,1.6017301082611084,4404.3787977695465,3.7388614582084436
2002_579,2002,0.20803324923041525,1.1269457340240479,4404.3787977695465,3.7388614582084436
2002_734,2002,0.2109788409433183,1.2748010158538818,4404.3787977695465,3.7388614582084436
2003_717,2003,0.15398112808467906,1.1952099800109863,4404.3787977695465,3.7388614582084436
2003_898,2003,0.16162820122705343,1.1176228523254395,4404.3787977695465,3.7388614582084436
2003_728,2003,0.2757895440216974,1.1258602142333984,4404.3787977695465,3.7388614582084436
2003_569,2003,0.163807720886227,6.255762815475464,4404.3787977695465,3.7388614582084436
2003_896,2003,0.3573855725115978,1.126615047454834,4404.3787977695465,3.7388614582084436
2003_891,2003,0.23158213118167362,1.1201629638671875,4404.3787977695465,3.7388614582084436
2003_889,2003,0.25475103565654444,2.1194357872009277,4404.3787977695465,3.7388614582084436
2003_893,2003,0.19740019395139838,1.538834810256958,4404.3787977695465,3.7388614582084436
2003_537,2003,0.25768031852781,1.2453622817993164,4404.3787977695465,3.7388614582084436
2003_585,2003,0.21215077723670167,1.8138790130615234,4404.3787977695465,3.7388614582084436
2003_892,2003,0.24501735276036715,1.119960069656372,4404.3787977695465,3.7388614582084436
2005_472,2005,0.1257239918535692,1.1374552249908447,4404.3787977695465,3.7388614582084436
2006_892,2006,0.20556539041709915,0.9618790149688721,4404.3787977695465,3.7388614582084436
2006_886,2006,0.2294481708151593,1.0632472038269043,4404.3787977695465,3.7388614582084436
2006_891,2006,0.20318733919181672,2.264461040496826,4404.3787977695465,3.7388614582084436
2006_888,2006,0.22968858553185223,1.2065560817718506,4404.3787977695465,3.7388614582084436
2006_894,2006,0.3026451412708385,1.369823932647705,4404.3787977695465,3.7388614582084436
2007_993,2007,-0.0069442935957652035,1.1124920845031738,4404.3787977695465,3.7388614582084436
2009_367,2009,0.1338155637683147,2.808398962020874,4404.3787977695465,3.7388614582084436
2009_1240,2009,0.11004612786270615,1.1796507835388184,4404.3787977695465,3.7388614582084436
2009_1217,2009,0.10764167633357564,1.1278648376464844,4404.3787977695465,3.7388614582084436
2009_1239,2009,0.10259062196198801,1.2579851150512695,4404.3787977695465,3.7388614582084436
2009_1244,2009,-0.08037173047899168,1.304908037185669,4404.3787977695465,3.7388614582084436
2009_410,2009,0.1971033623217807,1.6017792224884033,4404.3787977695465,3.7388614582084436
2010_532,2010,0.11678317502872522,1.167872667312622,4404.3787977695465,3.7388614582084436
2010_877,2010,0.2624909046952632,0.9829540252685547,4404.3787977695465,3.7388614582084436
2010_878,2010,0.2795234180503874,1.3110172748565674,4404.3787977695465,3.7388614582084436
2010_883,2010,0.2638645383581707,2.4950451850891113,4404.3787977695465,3.7388614582084436
2010_475,2010,0.25634476955022384,1.1220040321350098,4404.3787977695465,3.7388614582084436
2010_487,2010,0.26400284708676924,1.5096218585968018,4404.3787977695465,3.7388614582084436
2010_882,2010,0.24503643793680627,1.0579729080200195,4404.3787977695465,3.7388614582084436
2011_739,2011,0.22794419522964499,1.2869617938995361,4404.3787977695465,3.7388614582084436
2011_366,2011,0.1862743709710038,1.4290459156036377,4404.3787977695465,3.7388614582084436
2011_453,2011,0.20625538154558126,1.5150032043457031,4404.3787977695465,3.7388614582084436
2012_1061,2012,0.17407223334541883,1.1897692680358887,4404.3787977695465,3.7388614582084436
2012_724,2012,0.178131793171686,0.9953980445861816,4404.3787977695465,3.7388614582084436
2012_1052,2012,0.2680862825804093,1.0534420013427734,4404.3787977695465,3.7388614582084436
2012_672,2012,0.12400515514742862,1.0921838283538818,4404.3787977695465,3.7388614582084436
2012_654,2012,0.139069278710687,1.6928400993347168,4404.3787977695465,3.7388614582084436
2012_1062,2012,0.17914035114838495,1.019711971282959,4404.3787977695465,3.7388614582084436
2012_1057,2012,0.17029150408308133,1.6159873008728027,4404.3787977695465,3.7388614582084436
2012_665,2012,0.2744116530302498,1.0956130027770996,4404.3787977695465,3.7388614582084436
2012_699,2012,0.25576940688754124,1.8763830661773682,4404.3787977695465,3.7388614582084436
2013_1188,2013,0.24646656659707034,1.1378958225250244,4404.3787977695465,3.7388614582084436
2013_749,2013,0.1687590281991556,1.1587817668914795,4404.3787977695465,3.7388614582084436
2013_908,2013,0.15692363064541165,2.081165075302124,4404.3787977695465,3.7388614582084436
2013_702,2013,0.19712616623426144,1.047785997390747,4404.3787977695465,3.7388614582084436
2013_724,2013,0.26261200354465536,1.5736169815063477,4404.3787977695465,3.7388614582084436
2013_1189,2013,0.2833503237552008,1.1411080360412598,4404.3787977695465,3.7388614582084436
2013_848,2013,0.19029672861800118,1.1551711559295654,4404.3787977695465,3.7388614582084436
2013_726,2013,0.24057204375955754,1.4376578330993652,4404.3787977695465,3.7388614582084436
2013_850,2013,0.11858076421011195,1.2278931140899658,4404.3787977695465,3.7388614582084436
2014_891,2014,0.23420792134206117,1.4028759002685547,4404.3787977695465,3.7388614582084436
2015_957,2015,0.291511947836785,1.0362460613250732,4404.3787977695465,3.7388614582084436
2015_1991,2015,0.21514393197783865,1.0349359512329102,4404.3787977695465,3.7388614582084436
2015_1042,2015,0.09187225131456751,2.838491916656494,4404.3787977695465,3.7388614582084436
2015_961,2015,0.21155474699174712,1.0985157489776611,4404.3787977695465,3.7388614582084436
2015_1987,2015,0.27509056924171865,1.4076430797576904,4404.3787977695465,3.7388614582084436
2015_1055,2015,0.20591902471778664,3.669196844100952,4404.3787977695465,3.7388614582084436
2015_1013,2015,0.2622851017379529,1.2376761436462402,4404.3787977695465,3.7388614582084436
2015_914,2015,0.2490055514995813,1.2520649433135986,4404.3787977695465,3.7388614582084436
2015_893,2015,0.23734730322469774,1.2872538566589355,4404.3787977695465,3.7388614582084436
2015_1049,2015,0.14950175356661866,1.2239980697631836,4404.3787977695465,3.7388614582084436
2015_1992,2015,0.2563583719707358,1.0007460117340088,4404.3787977695465,3.7388614582084436
2015_1994,2015,0.19417905254034704,0.9675116539001465,4404.3787977695465,3.7388614582084436
2016_599,2016,-0.13820001067837875,1.1083319187164307,4404.3787977695465,3.7388614582084436
2016_600,2016,0.1270289108157214,1.4330050945281982,4404.3787977695465,3.7388614582084436
2016_541,2016,0.24589499845760987,1.1403720378875732,4404.3787977695465,3.7388614582084436
2017_1548,2017,0.15645339248818174,1.377882957458496,4404.3787977695465,3.7388614582084436
2017_3698,2017,0.23257523450335071,1.0545010566711426,4404.3787977695465,3.7388614582084436
2017_1877,2017,0.07510147706133799,1.1836888790130615,4404.3787977695465,3.7388614582084436
2017_2115,2017,0.22103548396291056,1.261138916015625,4404.3787977695465,3.7388614582084436
2017_1677,2017,0.2725318888000985,1.138810157775879,4404.3787977695465,3.7388614582084436
2017_2252,2017,0.29932750920871637,1.5058259963989258,4404.3787977695465,3.7388614582084436
2017_3697,2017,0.2977934519709226,0.9283671379089355,4404.3787977695465,3.7388614582084436
2017_1542,2017,0.20289297848288362,1.4780092239379883,4404.3787977695465,3.7388614582084436
2017_1738,2017,0.1779826136236406,1.248953104019165,4404.3787977695465,3.7388614582084436
2017_1780,2017,0.2526979294035438,1.1987781524658203,4404.3787977695465,3.7388614582084436
2017_1726,2017,0.1622983707471505,1.0751137733459473,4404.3787977695465,3.7388614582084436
2017_1452,2017,0.1314489108767797,1.1117041110992432,4404.3787977695465,3.7388614582084436
2017_1770,2017,0.18241684167028238,1.4689090251922607,4404.3787977695465,3.7388614582084436
2017_1772,2017,0.12470196389286343,1.4473662376403809,4404.3787977695465,3.7388614582084436
2017_1616,2017,0.14079599817258406,1.2146220207214355,4404.3787977695465,3.7388614582084436
2017_2128,2017,0.1934808954139438,1.2159638404846191,4404.3787977695465,3.7388614582084436
2017_1236,2017,0.2116021268523277,1.3189430236816406,4404.3787977695465,3.7388614582084436
2017_2048,2017,0.19396415514909005,0.9131379127502441,4404.3787977695465,3.7388614582084436
2017_2078,2017,0.2237228612984752,1.3924601078033447,4404.3787977695465,3.7388614582084436
2017_1629,2017,0.3277260898610074,0.9940600395202637,4404.3787977695465,3.7388614582084436
2017_2037,2017,0.26208130335232777,1.5858569145202637,4404.3787977695465,3.7388614582084436
2017_3743,2017,0.24855226000247133,1.5927350521087646,4404.3787977695465,3.7388614582084436
2017_1415,2017,0.08333274337908497,1.104504108428955,4404.3787977695465,3.7388614582084436
2017_1666,2017,0.20050408767184213,1.7123148441314697,4404.3787977695465,3.7388614582084436
2017_3699,2017,0.26409745313385347,1.1005439758300781,4404.3787977695465,3.7388614582084436
2017_1803,2017,0.12530309788166924,1.045766830444336,4404.3787977695465,3.7388614582084436
2017_1564,2017,0.34977586303678826,2.66076397895813,4404.3787977695465,3.7388614582084436
2017_1668,2017,0.161128970714856,1.2076077461242676,4404.3787977695465,3.7388614582084436
2017_1970,2017,0.3109045890204457,1.0359652042388916,4404.3787977695465,3.7388614582084436
2017_1471,2017,0.1494216590890241,1.274235725402832,4404.3787977695465,3.7388614582084436
2018_2810,2018,0.15545271984471087,0.980323076248169,4404.3787977695465,3.7388614582084436
2018_2019,2018,0.18402003252853072,1.591052770614624,4404.3787977695465,3.7388614582084436
2018_1466,2018,0.12320205623918178,2.4752941131591797,4404.3787977695465,3.7388614582084436
2018_342,2018,0.23135750502941652,2.795625925064087,4404.3787977695465,3.7388614582084436
2018_519,2018,0.21081859245611895,3.2855076789855957,4404.3787977695465,3.7388614582084436
2018_2018,2018,0.2499038378471904,1.4065370559692383,4404.3787977695465,3.7388614582084436
2018_1717,2018,0.2718398087087708,1.4456899166107178,4404.3787977695465,3.7388614582084436
2018_969,2018,0.0870104513315046,4.862905025482178,4404.3787977695465,3.7388614582084436
2018_1927,2018,0.25165132524367134,2.3227949142456055,4404.3787977695465,3.7388614582084436
2018_2063,2018,0.24059019232794152,2.4410130977630615,4404.3787977695465,3.7388614582084436
2018_710,2018,0.221295756237978,1.9235529899597168,4404.3787977695465,3.7388614582084436
2018_1946,2018,0.21428686892021198,2.072474718093872,4404.3787977695465,3.7388614582084436
2018_106,2018,0.14118894238100083,1.1262941360473633,4404.3787977695465,3.7388614582084436
2019_1522,2019,0.1407595666449112,1.3246591091156006,4404.3787977695465,3.7388614582084436
2019_605,2019,0.19758939647924126,2.3602590560913086,4404.3787977695465,3.7388614582084436
2019_607,2019,0.2691343360902321,1.3209819793701172,4404.3787977695465,3.7388614582084436
2019_630,2019,0.2991617370332079,1.893812894821167,4404.3787977695465,3.7388614582084436
2019_1524,2019,0.23530043223116998,1.9159059524536133,4404.3787977695465,3.7388614582084436
2019_1523,2019,0.24449201118703046,1.3909380435943604,4404.3787977695465,3.7388614582084436
2019_1525,2019,0.18113694455492949,1.397202968597412,4404.3787977695465,3.7388614582084436
2019_608,2019,0.21821846782780938,1.3286480903625488,4404.3787977695465,3.7388614582084436
2020_527,2020,0.2205470819122616,1.3060431480407715,4404.3787977695465,3.7388614582084436
2020_536,2020,0.20600787562050552,1.3920540809631348,4404.3787977695465,3.7388614582084436
2020_309,2020,0.21578553389858462,1.4949016571044922,4404.3787977695465,3.7388614582084436
2020_538,2020,0.20750656696794229,1.2240650653839111,4404.3787977695465,3.7388614582084436
2020_539,2020,0.1716474960231157,1.0751662254333496,4404.3787977695465,3.7388614582084436
2020_541,2020,0.2002550628960701,1.160506010055542,4404.3787977695465,3.7388614582084436
2020_528,2020,0.2540978281111908,1.390636920928955,4404.3787977695465,3.7388614582084436
2020_533,2020,0.19571368143419632,1.3762760162353516,4404.3787977695465,3.7388614582084436
2020_537,2020,0.23593149586055914,2.969572067260742,4404.3787977695465,3.7388614582084436
2020_347,2020,0.24549470695176254,1.9284920692443848,4404.3787977695465,3.7388614582084436
2021_1197,2021,0.258608239218328,1.2123382091522217,4404.3787977695465,3.7388614582084436
2021_1968,2021,0.29172448943637935,1.1992321014404297,4404.3787977695465,3.7388614582084436
2021_1619,2021,0.2509160441666699,1.2309060096740723,4404.3787977695465,3.7388614582084436
2021_2317,2021,0.2221838012062165,1.3175709247589111,4404.3787977695465,3.7388614582084436
2021_1290,2021,0.2766709358720781,1.1009039878845215,4404.3787977695465,3.7388614582084436
2021_2309,2021,0.28617767763478585,1.1069121360778809,4404.3787977695465,3.7388614582084436
2023_1625,2023,0.13837791313717812,2.338824987411499,4404.3787977695465,3.7388614582084436
2023_1634,2023,0.19296991369968605,1.1819109916687012,4404.3787977695465,3.7388614582084436
2023_1640,2023,0.12063599617519798,1.3335480690002441,4404.3787977695465,3.7388614582084436
2023_1614,2023,0.25695457920055814,1.0913660526275635,4404.3787977695465,3.7388614582084436
2023_1617,2023,0.21293345305210015,1.2062408924102783,4404.3787977695465,3.7388614582084436
2023_1622,2023,0.060016476984550524,1.2354400157928467,4404.3787977695465,3.7388614582084436
2023_1626,2023,0.32320422122569525,1.1392700672149658,4404.3787977695465,3.7388614582084436
2023_1624,2023,0.24148712047048435,1.4923877716064453,4404.3787977695465,3.7388614582084436
2024_636,2024,0.18843391652844604,1.4651470184326172,4404.3787977695465,3.7388614582084436
2024_650,2024,,1.0706639289855957,4404.3787977695465,3.7388614582084436
2024_958,2024,0.2161632145514614,1.3263962268829346,4404.3787977695465,3.7388614582084436
1986_43,1986,0.181096922845784,1.468912124633789,4404.3787977695465,3.7388614582084436
1986_58,1986,0.27826015268859766,2.884997844696045,4404.3787977695465,3.7388614582084436
1986_57,1986,0.24422237539303288,6.107852935791016,4404.3787977695465,3.7388614582084436
1986_32,1986,0.3048504813008499,2.2498080730438232,4404.3787977695465,3.7388614582084436
1987_49,1987,0.23286052842923663,3.7809360027313232,4404.3787977695465,3.7388614582084436
1987_70,1987,0.2126425086047493,1.4046151638031006,4404.3787977695465,3.7388614582084436
1987_77,1987,0.10819486759088909,4.237500905990601,4404.3787977695465,3.7388614582084436
1987_76,1987,0.279231504164258,1.883206844329834,4404.3787977695465,3.7388614582084436
1987_29,1987,0.24961770958282994,1.4389641284942627,4404.3787977695465,3.7388614582084436
1987_33,1987,0.2750206754445278,1.4687070846557617,4404.3787977695465,3.7388614582084436
1987_66,1987,0.32363759087824084,1.9562759399414062,4404.3787977695465,3.7388614582084436
1988_83,1988,-0.09277574155218303,32.454365968704224,4404.3787977695465,3.7388614582084436
1988_86,1988,-0.14600573882430773,1.8845832347869873,4404.3787977695465,3.7388614582084436
1988_116,1988,0.17817848111005427,4.159895181655884,4404.3787977695465,3.7388614582084436
1988_76,1988,0.2743529938849702,1.5761020183563232,4404.3787977695465,3.7388614582084436
1988_47,1988,0.27002031967882184,3.3576409816741943,4404.3787977695465,3.7388614582084436
1988_154,1988,0.16566857588734032,1.511948585510254,4404.3787977695465,3.7388614582084436
1988_98,1988,0.2559928659150495,3.4675939083099365,4404.3787977695465,3.7388614582084436
1988_124,1988,0.19118423511245722,4.578825950622559,4404.3787977695465,3.7388614582084436
1988_139,1988,0.23665389598590397,7.582200050354004,4404.3787977695465,3.7388614582084436
1988_93,1988,0.1549146682818279,1.675657033920288,4404.3787977695465,3.7388614582084436
1988_101,1988,0.2609211077646431,2.441972017288208,4404.3787977695465,3.7388614582084436
1989_1071,1989,,1.5470900535583496,4404.3787977695465,3.7388614582084436
1989_1124,1989,-0.12235442371737451,2.155078172683716,4404.3787977695465,3.7388614582084436
1989_1081,1989,-0.10885965242316731,2.084195137023926,4404.3787977695465,3.7388614582084436
1989_948,1989,0.0017928192318000357,1.1798920631408691,4404.3787977695465,3.7388614582084436
