GID,tif,median,percentile_95
2014_891,2014_891_rbr_w_offset.tif,-43.32772445678711,250.83441162109375
1991_120,1991_120_rbr_w_offset.tif,315.1634216308594,456.4986877441406
1992_50,1992_50_rbr_w_offset.tif,263.8880920410156,458.0226135253906
2006_873,2006_873_rbr_w_offset.tif,153.9705352783203,303.1268310546875
2003_537,2003_537_rbr_w_offset.tif,-3.215327739715576,316.54827880859375
2015_914,2015_914_rbr_w_offset.tif,192.69711303710938,391.66107177734375
1989_1131,1989_1131_rbr_w_offset.tif,96.03582763671875,356.8789367675781
2013_800,2013_800_rbr_w_offset.tif,162.24581909179688,267.71417236328125
2006_701,2006_701_rbr_w_offset.tif,262.6038513183594,386.0896301269531
2017_1668,2017_1668_rbr_w_offset.tif,241.31387329101562,462.8725891113281
2013_907,2013_907_rbr_w_offset.tif,233.62997436523438,389.6466369628906
1996_551,1996_551_rbr_w_offset.tif,285.38775634765625,485.7343444824219
2002_454,2002_454_rbr_w_offset.tif,327.65887451171875,458.6570739746094
2021_2319,2021_2319_rbr_w_offset.tif,161.46527099609375,364.46063232421875
1992_21,1992_21_rbr_w_offset.tif,299.2568054199219,438.05889892578125
1995_1032,1995_1032_rbr_w_offset.tif,209.47714233398438,484.8144836425781
2011_542,2011_542_rbr_w_offset.tif,326.7971496582031,481.89227294921875
2011_741,2011_741_rbr_w_offset.tif,269.2668762207031,390.26934814453125
2011_379,2011_379_rbr_w_offset.tif,320.01800537109375,491.4689025878906
2003_441,2003_441_rbr_w_offset.tif,318.00146484375,491.136962890625
2023_171,2023_171_rbr_w_offset.tif,214.9539031982422,362.27655029296875
1988_110,1988_110_rbr_w_offset.tif,6.469662666320801,466.29718017578125
2006_881,2006_881_rbr_w_offset.tif,-2.1663501262664795,177.63525390625
1986_60,1986_60_rbr_w_offset.tif,248.13832092285156,409.5669860839844
1998_588,1998_588_rbr_w_offset.tif,22.847890853881836,408.3932800292969
2005_530,2005_530_rbr_w_offset.tif,213.15365600585938,341.74688720703125
2001_382,2001_382_rbr_w_offset.tif,41.8210563659668,129.78370666503906
1995_1069,1995_1069_rbr_w_offset.tif,300.46240234375,463.9654846191406
2001_364,2001_364_rbr_w_offset.tif,62.151615142822266,374.91973876953125
2011_724,2011_724_rbr_w_offset.tif,89.76522827148438,268.84521484375
2002_536,2002_536_rbr_w_offset.tif,316.50970458984375,469.4934387207031
2002_735,2002_735_rbr_w_offset.tif,267.84051513671875,377.3012390136719
1998_888,1998_888_rbr_w_offset.tif,-32.32563400268555,52.12615203857422
1996_630,1996_630_rbr_w_offset.tif,-26.48652458190918,221.82211303710938
1989_1357,1989_1357_rbr_w_offset.tif,335.3921813964844,486.8118591308594
1990_71,1990_71_rbr_w_offset.tif,292.609375,461.4476623535156
2012_795,2012_795_rbr_w_offset.tif,97.34474182128906,352.7142639160156
2007_993,2007_993_rbr_w_offset.tif,17.837711334228516,320.7747802734375
2010_532,2010_532_rbr_w_offset.tif,22.4344482421875,312.43560791015625
2000_371,2000_371_rbr_w_offset.tif,295.74652099609375,484.3300476074219
2018_2811,2018_2811_rbr_w_offset.tif,174.99899291992188,417.28558349609375
1989_1072,1989_1072_rbr_w_offset.tif,280.8341369628906,436.7281494140625
1996_716,1996_716_rbr_w_offset.tif,198.48095703125,425.74853515625
2012_655,2012_655_rbr_w_offset.tif,334.8165588378906,502.71380615234375
2002_714,2002_714_rbr_w_offset.tif,-15.562273025512695,233.60182189941406
2002_517,2002_517_rbr_w_offset.tif,274.9991455078125,478.7030334472656
2013_1186,2013_1186_rbr_w_offset.tif,227.66407775878906,360.069091796875
2018_1946,2018_1946_rbr_w_offset.tif,234.7808380126953,466.3753662109375
1990_50,1990_50_rbr_w_offset.tif,259.907470703125,478.7330017089844
2009_430,2009_430_rbr_w_offset.tif,257.7250061035156,421.95306396484375
1998_871,1998_871_rbr_w_offset.tif,-14.234790802001953,14.937345504760742
1989_1376,1989_1376_rbr_w_offset.tif,173.40798950195312,389.13812255859375
1990_100,1990_100_rbr_w_offset.tif,266.0038146972656,478.7414245605469
2006_745,2006_745_rbr_w_offset.tif,147.02767944335938,287.8045654296875
1988_97,1988_97_rbr_w_offset.tif,214.86349487304688,363.2826232910156
2009_1244,2009_1244_rbr_w_offset.tif,235.7769317626953,425.66864013671875
2005_511,2005_511_rbr_w_offset.tif,252.35720825195312,398.6660461425781
1995_1048,1995_1048_rbr_w_offset.tif,30.667057037353516,389.0029296875
1998_675,1998_675_rbr_w_offset.tif,213.3142547607422,522.8133544921875
1994_87,1994_87_rbr_w_offset.tif,230.36923217773438,424.5513610839844
2006_878,2006_878_rbr_w_offset.tif,194.44979858398438,354.3966064453125
1998_597,1998_597_rbr_w_offset.tif,189.38214111328125,352.8951416015625
2010_876,2010_876_rbr_w_offset.tif,161.82757568359375,397.27545166015625
1995_1415,1995_1415_rbr_w_offset.tif,5.338075637817383,36.605323791503906
1995_1210,1995_1210_rbr_w_offset.tif,178.91380310058594,430.19317626953125
1998_610,1998_610_rbr_w_offset.tif,-23.7910099029541,389.8537292480469
2011_366,2011_366_rbr_w_offset.tif,189.19068908691406,451.75634765625
2023_1622,2023_1622_rbr_w_offset.tif,4.308291435241699,398.18743896484375
1988_154,1988_154_rbr_w_offset.tif,235.69461059570312,368.2215881347656
2021_2306,2021_2306_rbr_w_offset.tif,70.7065200805664,182.71580505371094
1995_1317,1995_1317_rbr_w_offset.tif,132.64097595214844,309.23565673828125
2003_782,2003_782_rbr_w_offset.tif,253.21920776367188,446.19708251953125
2017_1677,2017_1677_rbr_w_offset.tif,-53.88496398925781,294.6898498535156
1996_596,1996_596_rbr_w_offset.tif,132.8173370361328,399.5278015136719
2000_335,2000_335_rbr_w_offset.tif,326.2934875488281,500.1994934082031
1999_406,1999_406_rbr_w_offset.tif,262.3629455566406,431.12408447265625
1999_702,1999_702_rbr_w_offset.tif,241.47108459472656,407.7228088378906
1996_674,1996_674_rbr_w_offset.tif,248.79904174804688,489.9914855957031
1989_1313,1989_1313_rbr_w_offset.tif,323.5745849609375,486.8864440917969
2017_1770,2017_1770_rbr_w_offset.tif,147.09181213378906,428.5897521972656
2011_606,2011_606_rbr_w_offset.tif,324.971923828125,488.7369689941406
1986_45,1986_45_rbr_w_offset.tif,96.57170104980469,343.52349853515625
1998_593,1998_593_rbr_w_offset.tif,291.5596923828125,461.80096435546875
2009_1240,2009_1240_rbr_w_offset.tif,115.44859313964844,376.8816833496094
2005_515,2005_515_rbr_w_offset.tif,218.23338317871094,373.1914367675781
1988_93,1988_93_rbr_w_offset.tif,252.64773559570312,538.594482421875
1995_1271,1995_1271_rbr_w_offset.tif,322.1689758300781,553.0772094726562
1988_75,1988_75_rbr_w_offset.tif,290.5556945800781,461.47491455078125
2002_513,2002_513_rbr_w_offset.tif,-37.194129943847656,318.1144104003906
1996_615,1996_615_rbr_w_offset.tif,129.66880798339844,380.2891540527344
1998_893,1998_893_rbr_w_offset.tif,373.1767883300781,486.97314453125
2024_650,2024_650_rbr_w_offset.tif,196.0692138671875,345.5087585449219
1998_875,1998_875_rbr_w_offset.tif,-96.51730346679688,318.2607116699219
2015_1140,2015_1140_rbr_w_offset.tif,211.02880859375,380.6233215332031
2017_1616,2017_1616_rbr_w_offset.tif,253.22178649902344,425.7126770019531
2017_1415,2017_1415_rbr_w_offset.tif,308.3229064941406,473.1094055175781
2016_600,2016_600_rbr_w_offset.tif,235.25613403320312,507.783935546875
1996_511,1996_511_rbr_w_offset.tif,214.07545471191406,474.14208984375
1999_706,1999_706_rbr_w_offset.tif,351.4272766113281,488.4205627441406
2015_931,2015_931_rbr_w_offset.tif,281.1276550292969,449.9035949707031
2021_1890,2021_1890_rbr_w_offset.tif,251.47471618652344,404.8960876464844
1996_670,1996_670_rbr_w_offset.tif,163.3213653564453,496.20001220703125
2018_1927,2018_1927_rbr_w_offset.tif,295.4490966796875,448.27325439453125
2010_475,2010_475_rbr_w_offset.tif,152.97406005859375,328.1577453613281
1989_1329,1989_1329_rbr_w_offset.tif,274.20306396484375,426.61956787109375
1990_9,1990_9_rbr_w_offset.tif,295.2233581542969,479.54052734375
1989_798,1989_798_rbr_w_offset.tif,281.89227294921875,460.5828857421875
2006_724,2006_724_rbr_w_offset.tif,204.46917724609375,335.93280029296875
2012_634,2012_634_rbr_w_offset.tif,304.2599792480469,419.8000183105469
2021_277,2021_277_rbr_w_offset.tif,227.7369384765625,342.4799499511719
2017_1877,2017_1877_rbr_w_offset.tif,241.70584106445312,326.9253234863281
2013_726,2013_726_rbr_w_offset.tif,36.155887603759766,354.1888122558594
2003_585,2003_585_rbr_w_offset.tif,228.05856323242188,422.0265197753906
2017_1970,2017_1970_rbr_w_offset.tif,192.3765869140625,332.2098083496094
2023_1626,2023_1626_rbr_w_offset.tif,266.09912109375,389.13330078125
2018_524,2018_524_rbr_w_offset.tif,243.49754333496094,413.7725524902344
1989_965,1989_965_rbr_w_offset.tif,279.07501220703125,485.73370361328125
1995_1235,1995_1235_rbr_w_offset.tif,6.272519111633301,233.3501739501953
1995_1036,1995_1036_rbr_w_offset.tif,100.82975006103516,384.2217712402344
1998_732,1998_732_rbr_w_offset.tif,46.25719451904297,268.1131591796875
2003_542,2003_542_rbr_w_offset.tif,316.40606689453125,471.6321716308594
1996_388,1996_388_rbr_w_offset.tif,307.5681457519531,457.88323974609375
2012_1061,2012_1061_rbr_w_offset.tif,86.29920196533203,367.55340576171875
2020_541,2020_541_rbr_w_offset.tif,87.6212158203125,353.1072692871094
2021_1988,2021_1988_rbr_w_offset.tif,271.5331115722656,419.74212646484375
1996_651,1996_651_rbr_w_offset.tif,63.8475456237793,339.1684875488281
2013_804,2013_804_rbr_w_offset.tif,280.5774230957031,461.62103271484375
2006_659,2006_659_rbr_w_offset.tif,328.77734375,442.9847106933594
1989_1069,1989_1069_rbr_w_offset.tif,306.2167663574219,466.7981872558594
2006_681,2006_681_rbr_w_offset.tif,179.1630096435547,318.8580627441406
2002_731,2002_731_rbr_w_offset.tif,228.2045440673828,344.3982849121094
1996_437,1996_437_rbr_w_offset.tif,306.1914978027344,512.8152465820312
1998_854,1998_854_rbr_w_offset.tif,19.85760498046875,428.70477294921875
1990_75,1990_75_rbr_w_offset.tif,303.97503662109375,469.18182373046875
1995_1053,1995_1053_rbr_w_offset.tif,221.37942504882812,362.5859680175781
2019_1522,2019_1522_rbr_w_offset.tif,31.053176879882812,388.1036376953125
1995_1250,1995_1250_rbr_w_offset.tif,171.65362548828125,376.8556213378906
1998_650,1998_650_rbr_w_offset.tif,238.3191375732422,486.61456298828125
2023_175,2023_175_rbr_w_offset.tif,301.31866455078125,414.2867736816406
2006_885,2006_885_rbr_w_offset.tif,227.65538024902344,332.85394287109375
1992_40,1992_40_rbr_w_offset.tif,278.621337890625,436.45233154296875
2017_1542,2017_1542_rbr_w_offset.tif,217.94227600097656,437.6675720214844
1994_105,1994_105_rbr_w_offset.tif,283.36834716796875,386.6850891113281
1999_437,1999_437_rbr_w_offset.tif,263.57598876953125,448.4665222167969
1993_6,1993_6_rbr_w_offset.tif,302.25030517578125,473.33331298828125
2013_929,2013_929_rbr_w_offset.tif,329.97711181640625,477.9902648925781
2012_805,2012_805_rbr_w_offset.tif,216.35858154296875,394.2796630859375
2021_2309,2021_2309_rbr_w_offset.tif,75.88778686523438,330.98822021484375
2011_455,2011_455_rbr_w_offset.tif,373.1200256347656,474.2370910644531
1991_98,1991_98_rbr_w_offset.tif,251.71124267578125,424.49951171875
2017_3695,2017_3695_rbr_w_offset.tif,245.21893310546875,455.1374206542969
2005_427,2005_427_rbr_w_offset.tif,291.49908447265625,437.7395324707031
1986_70,1986_70_rbr_w_offset.tif,-35.859310150146484,286.013916015625
2006_891,2006_891_rbr_w_offset.tif,96.75659942626953,212.70944213867188
2006_877,2006_877_rbr_w_offset.tif,204.00474548339844,314.30322265625
2024_958,2024_958_rbr_w_offset.tif,2.724623680114746,20.495576858520508
1988_40,1988_40_rbr_w_offset.tif,-9.685577392578125,311.1429443359375
2001_374,2001_374_rbr_w_offset.tif,-15.412206649780273,367.64862060546875
1995_1079,1995_1079_rbr_w_offset.tif,238.63673400878906,429.1005859375
2015_1992,2015_1992_rbr_w_offset.tif,49.86747741699219,265.9615478515625
1988_98,1988_98_rbr_w_offset.tif,268.2847900390625,491.86334228515625
1993_10,1993_10_rbr_w_offset.tif,304.9314270019531,480.4264831542969
1990_61,1990_61_rbr_w_offset.tif,316.34295654296875,480.95556640625
2013_1189,2013_1189_rbr_w_offset.tif,168.11949157714844,389.3734436035156
2015_961,2015_961_rbr_w_offset.tif,360.6333312988281,493.5223693847656
1996_727,1996_727_rbr_w_offset.tif,221.48251342773438,485.1295166015625
1996_719,1996_719_rbr_w_offset.tif,268.42376708984375,562.494873046875
1989_1084,1989_1084_rbr_w_offset.tif,320.34967041015625,529.8756713867188
2017_2048,2017_2048_rbr_w_offset.tif,284.2176818847656,423.34228515625
1995_955,1995_955_rbr_w_offset.tif,321.5105895996094,518.4093017578125
1990_98,1990_98_rbr_w_offset.tif,156.36361694335938,325.5008239746094
2017_2197,2017_2197_rbr_w_offset.tif,221.21820068359375,442.0207824707031
1988_61,1988_61_rbr_w_offset.tif,187.31678771972656,352.75701904296875
2019_1517,2019_1517_rbr_w_offset.tif,275.1961975097656,470.33673095703125
1991_105,1991_105_rbr_w_offset.tif,351.51654052734375,471.0073547363281
2011_411,2011_411_rbr_w_offset.tif,312.571044921875,485.6779479980469
2018_495,2018_495_rbr_w_offset.tif,96.1693115234375,349.9488525390625
1998_561,1998_561_rbr_w_offset.tif,268.37200927734375,398.3033142089844
2017_1964,2017_1964_rbr_w_offset.tif,249.5155029296875,364.0113830566406
1995_1405,1995_1405_rbr_w_offset.tif,296.5528564453125,460.6361999511719
1989_869,1989_869_rbr_w_offset.tif,328.1376647949219,493.00189208984375
2005_463,2005_463_rbr_w_offset.tif,246.08485412597656,392.88092041015625
2018_1035,2018_1035_rbr_w_offset.tif,248.5234832763672,456.2901916503906
2021_2316,2021_2316_rbr_w_offset.tif,118.69834899902344,277.5556335449219
2021_2328,2021_2328_rbr_w_offset.tif,379.8014831542969,531.4000854492188
1988_144,1988_144_rbr_w_offset.tif,267.3163757324219,423.23431396484375
1991_87,1991_87_rbr_w_offset.tif,288.11187744140625,421.57403564453125
2002_465,2002_465_rbr_w_offset.tif,224.02125549316406,518.2307739257812
2014_1295,2014_1295_rbr_w_offset.tif,195.11415100097656,446.483154296875
2012_1054,2012_1054_rbr_w_offset.tif,254.33482360839844,363.15704345703125
1996_586,1996_586_rbr_w_offset.tif,353.2403259277344,541.3854370117188
1989_1039,1989_1039_rbr_w_offset.tif,-72.85100555419922,410.83154296875
2015_1036,2015_1036_rbr_w_offset.tif,284.33612060546875,450.0012512207031
1996_383,1996_383_rbr_w_offset.tif,351.75726318359375,533.76220703125
2013_908,2013_908_rbr_w_offset.tif,-1.3833554983139038,286.87750244140625
2002_584,2002_584_rbr_w_offset.tif,298.98858642578125,490.3396301269531
1989_1100,1989_1100_rbr_w_offset.tif,304.90093994140625,467.00408935546875
1990_25,1990_25_rbr_w_offset.tif,273.9084777832031,412.247802734375
1987_70,1987_70_rbr_w_offset.tif,221.41583251953125,424.9862365722656
1989_1303,1989_1303_rbr_w_offset.tif,329.9051818847656,504.6618957519531
2010_487,2010_487_rbr_w_offset.tif,61.814029693603516,458.00445556640625
2003_891,2003_891_rbr_w_offset.tif,62.31867980957031,300.4825134277344
1996_459,1996_459_rbr_w_offset.tif,295.120849609375,466.9718322753906
1999_712,1999_712_rbr_w_offset.tif,353.8435363769531,507.0724792480469
1995_1031,1995_1031_rbr_w_offset.tif,161.58718872070312,438.32342529296875
2011_599,2011_599_rbr_w_offset.tif,310.0494079589844,531.5640869140625
1995_1232,1995_1232_rbr_w_offset.tif,211.86285400390625,483.3814392089844
1995_1409,1995_1409_rbr_w_offset.tif,313.2623291015625,481.40838623046875
2023_213,2023_213_rbr_w_offset.tif,284.7070617675781,479.1773681640625
2021_2223,2021_2223_rbr_w_offset.tif,204.3681182861328,343.5533447265625
2011_742,2011_742_rbr_w_offset.tif,293.2333068847656,505.1142578125
2011_446,2011_446_rbr_w_offset.tif,236.71749877929688,365.6663513183594
1995_1108,1995_1108_rbr_w_offset.tif,188.6548614501953,435.89239501953125
2012_1058,2012_1058_rbr_w_offset.tif,220.2945098876953,340.92327880859375
1989_1236,1989_1236_rbr_w_offset.tif,320.16046142578125,499.8590393066406
2013_904,2013_904_rbr_w_offset.tif,310.5555419921875,480.7084045410156
1995_902,1995_902_rbr_w_offset.tif,230.83352661132812,444.404541015625
1996_357,1996_357_rbr_w_offset.tif,360.4115295410156,523.9080200195312
1996_656,1996_656_rbr_w_offset.tif,94.61567687988281,309.4098815917969
1996_668,1996_668_rbr_w_offset.tif,163.031005859375,281.08935546875
2002_550,2002_550_rbr_w_offset.tif,321.3258056640625,492.1203918457031
2006_702,2006_702_rbr_w_offset.tif,297.82720947265625,408.9523010253906
1990_29,1990_29_rbr_w_offset.tif,211.88217163085938,479.1049499511719
2017_1236,2017_1236_rbr_w_offset.tif,240.0628662109375,450.07562255859375
1989_1050,1989_1050_rbr_w_offset.tif,338.54376220703125,497.9144287109375
2015_893,2015_893_rbr_w_offset.tif,177.253173828125,389.43756103515625
1995_967,1995_967_rbr_w_offset.tif,312.1419677734375,467.0511779785156
2006_686,2006_686_rbr_w_offset.tif,224.7763671875,375.581298828125
2010_531,2010_531_rbr_w_offset.tif,266.0309753417969,461.2975769042969
1996_537,1996_537_rbr_w_offset.tif,168.03616333007812,307.7702941894531
1989_1088,1989_1088_rbr_w_offset.tif,-35.038543701171875,394.6838684082031
1995_886,1995_886_rbr_w_offset.tif,259.9300231933594,463.3389587402344
2016_1174,2016_1174_rbr_w_offset.tif,231.0025177001953,437.507568359375
1995_860,1995_860_rbr_w_offset.tif,283.61102294921875,454.9663391113281
1989_1169,1989_1169_rbr_w_offset.tif,96.10166931152344,380.1937561035156
1990_72,1990_72_rbr_w_offset.tif,305.04034423828125,504.49755859375
1998_853,1998_853_rbr_w_offset.tif,256.1681213378906,379.2902526855469
2001_381,2001_381_rbr_w_offset.tif,299.7579345703125,481.9779357910156
2019_1525,2019_1525_rbr_w_offset.tif,227.57899475097656,428.916015625
2007_273,2007_273_rbr_w_offset.tif,131.93138122558594,369.3673400878906
1995_1054,1995_1054_rbr_w_offset.tif,323.78173828125,525.0634765625
2011_727,2011_727_rbr_w_offset.tif,74.8695068359375,308.216064453125
2001_367,2001_367_rbr_w_offset.tif,413.4378662109375,541.6915893554688
2021_1631,2021_1631_rbr_w_offset.tif,216.67686462402344,424.4370422363281
2011_423,2011_423_rbr_w_offset.tif,374.79400634765625,531.35546875
1994_43,1994_43_rbr_w_offset.tif,294.573974609375,456.2237243652344
1991_109,1991_109_rbr_w_offset.tif,302.127685546875,446.31768798828125
2006_882,2006_882_rbr_w_offset.tif,239.7722930908203,374.4705810546875
2013_744,2013_744_rbr_w_offset.tif,245.81454467773438,411.0490417480469
1995_1397,1995_1397_rbr_w_offset.tif,1.4064455032348633,380.6995544433594
2003_501,2003_501_rbr_w_offset.tif,334.913330078125,510.39208984375
2019_1238,2019_1238_rbr_w_offset.tif,-11.344284057617188,7.126920700073242
1995_1276,1995_1276_rbr_w_offset.tif,84.5349349975586,334.2776184082031
1988_94,1988_94_rbr_w_offset.tif,32.76823043823242,248.43154907226562
1989_926,1989_926_rbr_w_offset.tif,340.85009765625,498.343994140625
1997_338,1997_338_rbr_w_offset.tif,262.01055908203125,434.4582824707031
2001_378,2001_378_rbr_w_offset.tif,339.2393798828125,483.64630126953125
1989_1190,1989_1190_rbr_w_offset.tif,361.7151184082031,558.9154052734375
1998_894,1998_894_rbr_w_offset.tif,274.354736328125,413.48956298828125
1996_411,1996_411_rbr_w_offset.tif,313.6436767578125,522.3338623046875
2013_1185,2013_1185_rbr_w_offset.tif,281.8690185546875,458.1429443359375
2005_1001,2005_1001_rbr_w_offset.tif,132.07931518554688,269.822265625
2017_2361,2017_2361_rbr_w_offset.tif,205.72830200195312,387.8936767578125
2006_746,2006_746_rbr_w_offset.tif,10.785781860351562,181.19491577148438
1998_872,1998_872_rbr_w_offset.tif,-115.73554229736328,341.2461853027344
1989_1071,1989_1071_rbr_w_offset.tif,202.3296356201172,335.2261657714844
2006_699,2006_699_rbr_w_offset.tif,167.89968872070312,324.41796875
1996_528,1996_528_rbr_w_offset.tif,57.503971099853516,421.3787841796875
1996_715,1996_715_rbr_w_offset.tif,260.35833740234375,436.6601867675781
1994_109,1994_109_rbr_w_offset.tif,340.5206298828125,470.98480224609375
2006_723,2006_723_rbr_w_offset.tif,229.4729461669922,377.4048156738281
1995_824,1995_824_rbr_w_offset.tif,235.1610565185547,432.1523132324219
1989_1310,1989_1310_rbr_w_offset.tif,317.03753662109375,472.0159606933594
1990_36,1990_36_rbr_w_offset.tif,234.95994567871094,457.24615478515625
2012_1047,2012_1047_rbr_w_offset.tif,41.80754852294922,251.50941467285156
2006_624,2006_624_rbr_w_offset.tif,-34.133583068847656,379.2134704589844
2002_448,2002_448_rbr_w_offset.tif,-61.065643310546875,361.578857421875
2002_675,2002_675_rbr_w_offset.tif,106.63626861572266,488.8603515625
1998_714,1998_714_rbr_w_offset.tif,130.6454315185547,465.2008056640625
2008_779,2008_779_rbr_w_offset.tif,174.48806762695312,325.53594970703125
2010_875,2010_875_rbr_w_offset.tif,77.15437316894531,231.2552947998047
2003_485,2003_485_rbr_w_offset.tif,327.3542785644531,523.7987060546875
1995_1416,1995_1416_rbr_w_offset.tif,284.22088623046875,463.5111999511719
2017_3699,2017_3699_rbr_w_offset.tif,287.35430908203125,532.117431640625
1998_613,1998_613_rbr_w_offset.tif,339.38543701171875,486.869140625
2020_528,2020_528_rbr_w_offset.tif,190.6864013671875,377.3521423339844
2000_542,2000_542_rbr_w_offset.tif,213.6960906982422,354.603759765625
1989_1266,1989_1266_rbr_w_offset.tif,282.3786926269531,463.15966796875
2003_815,2003_815_rbr_w_offset.tif,320.5096740722656,450.9228515625
1987_12,1987_12_rbr_w_offset.tif,176.23126220703125,322.3310241699219
1990_47,1990_47_rbr_w_offset.tif,102.6400375366211,500.6908264160156
1998_866,1998_866_rbr_w_offset.tif,10.32215690612793,94.77869415283203
1999_390,1999_390_rbr_w_offset.tif,343.8803405761719,476.4389343261719
1998_858,1998_858_rbr_w_offset.tif,246.04476928710938,361.1237487792969
1990_79,1990_79_rbr_w_offset.tif,296.47930908203125,421.2601318359375
2015_1153,2015_1153_rbr_w_offset.tif,273.1842956542969,443.2284851074219
2013_1191,2013_1191_rbr_w_offset.tif,277.5390319824219,462.3463134765625
1999_376,1999_376_rbr_w_offset.tif,156.78067016601562,383.82244873046875
1998_880,1998_880_rbr_w_offset.tif,105.45323181152344,365.2447204589844
2024_498,2024_498_rbr_w_offset.tif,239.2995147705078,355.38409423828125
1988_66,1988_66_rbr_w_offset.tif,303.01214599609375,514.322265625
2011_314,2011_314_rbr_w_offset.tif,252.6188201904297,385.7795104980469
1991_102,1991_102_rbr_w_offset.tif,265.154541015625,424.0855407714844
2018_2018,2018_2018_rbr_w_offset.tif,269.498046875,487.5029296875
1986_56,1986_56_rbr_w_offset.tif,247.8735809326172,455.9739685058594
1998_566,1998_566_rbr_w_offset.tif,233.968017578125,397.29473876953125
2003_728,2003_728_rbr_w_offset.tif,28.832740783691406,390.1842346191406
1995_1180,1995_1180_rbr_w_offset.tif,175.65325927734375,361.5272521972656
2017_1801,2017_1801_rbr_w_offset.tif,292.0450744628906,458.5730895996094
2009_1236,2009_1236_rbr_w_offset.tif,290.6481628417969,395.8201904296875
2003_692,2003_692_rbr_w_offset.tif,-43.655250549316406,447.4718017578125
1992_29,1992_29_rbr_w_offset.tif,59.893653869628906,322.9880065917969
1991_58,1991_58_rbr_w_offset.tif,194.55685424804688,367.0375061035156
2014_937,2014_937_rbr_w_offset.tif,329.1883239746094,478.15887451171875
1989_888,1989_888_rbr_w_offset.tif,147.36793518066406,351.7507019042969
2021_2311,2021_2311_rbr_w_offset.tif,350.5180358886719,546.4744873046875
2002_462,2002_462_rbr_w_offset.tif,-48.56344985961914,334.2271423339844
2012_1053,2012_1053_rbr_w_offset.tif,272.05047607421875,539.7915649414062
1987_49,1987_49_rbr_w_offset.tif,308.39886474609375,500.5966491699219
1987_77,1987_77_rbr_w_offset.tif,188.48304748535156,457.82928466796875
1990_22,1990_22_rbr_w_offset.tif,250.29660034179688,434.38812255859375
1989_1107,1989_1107_rbr_w_offset.tif,320.5045166015625,484.4216613769531
2019_607,2019_607_rbr_w_offset.tif,360.260009765625,542.5677490234375
2017_1564,2017_1564_rbr_w_offset.tif,-91.8653793334961,211.2279052734375
2015_1136,2015_1136_rbr_w_offset.tif,82.71436309814453,273.1902160644531
2006_709,2006_709_rbr_w_offset.tif,189.13034057617188,345.50372314453125
1996_460,1996_460_rbr_w_offset.tif,326.716552734375,551.8206176757812
2003_896,2003_896_rbr_w_offset.tif,2.582244396209717,28.21692657470703
2024_639,2024_639_rbr_w_offset.tif,272.8227844238281,383.7874755859375
1996_499,1996_499_rbr_w_offset.tif,293.5773010253906,432.20904541015625
1992_6,1992_6_rbr_w_offset.tif,-45.43877410888672,404.1744079589844
1989_1325,1989_1325_rbr_w_offset.tif,348.76092529296875,524.2342529296875
1989_1118,1989_1118_rbr_w_offset.tif,260.0367736816406,385.4949951171875
2003_889,2003_889_rbr_w_offset.tif,-0.8223020434379578,25.46985626220703
2000_538,2000_538_rbr_w_offset.tif,107.55347442626953,467.7351989746094
1999_430,1999_430_rbr_w_offset.tif,7.923225402832031,411.505859375
1991_2,1991_2_rbr_w_offset.tif,229.72825622558594,394.857177734375
1992_36,1992_36_rbr_w_offset.tif,-4.760828495025635,15.566246032714844
1991_79,1991_79_rbr_w_offset.tif,148.04161071777344,239.41087341308594
1989_871,1989_871_rbr_w_offset.tif,322.69464111328125,497.6399841308594
2023_1614,2023_1614_rbr_w_offset.tif,303.6925048828125,425.05926513671875
1998_618,1998_618_rbr_w_offset.tif,153.967041015625,396.81170654296875
1988_22,1988_22_rbr_w_offset.tif,160.06356811523438,344.3721923828125
2003_468,2003_468_rbr_w_offset.tif,356.89605712890625,499.16229248046875
1989_948,1989_948_rbr_w_offset.tif,272.0551452636719,486.5902099609375
2009_1217,2009_1217_rbr_w_offset.tif,81.7214126586914,323.6529541015625
1995_1226,1995_1226_rbr_w_offset.tif,168.3112030029297,489.9430847167969
2006_896,2006_896_rbr_w_offset.tif,233.60443115234375,461.42169189453125
1986_49,1986_49_rbr_w_offset.tif,101.95093536376953,347.03680419921875
1988_139,1988_139_rbr_w_offset.tif,291.5837707519531,458.1651611328125
1997_431,1997_431_rbr_w_offset.tif,109.54231262207031,242.24632263183594
2006_870,2006_870_rbr_w_offset.tif,138.51675415039062,219.1703338623047
2011_733,2011_733_rbr_w_offset.tif,282.2926940917969,399.23577880859375
2001_373,2001_373_rbr_w_offset.tif,330.9596862792969,492.6523742675781
1988_47,1988_47_rbr_w_offset.tif,407.9046936035156,558.5985717773438
2009_438,2009_438_rbr_w_offset.tif,257.743408203125,445.3657531738281
1998_879,1998_879_rbr_w_offset.tif,4.437322616577148,156.3996124267578
1987_33,1987_33_rbr_w_offset.tif,381.48052978515625,527.3405151367188
1996_627,1996_627_rbr_w_offset.tif,214.5338134765625,421.9626770019531
2020_537,2020_537_rbr_w_offset.tif,177.15138244628906,517.259033203125
1996_720,1996_720_rbr_w_offset.tif,264.0273742675781,534.5310668945312
2006_692,2006_692_rbr_w_offset.tif,-31.98776626586914,250.0654296875
1999_455,1999_455_rbr_w_offset.tif,-30.989835739135742,425.0773620605469
1995_995,1995_995_rbr_w_offset.tif,230.51913452148438,497.6641540527344
