GID,water_year,avg_cmi_anomaly
1988_92,1983,20.16950379408693
1988_92,1984,19.44457646343154
1988_92,1985,31.277391322818488
1988_92,1986,26.584783297756662
1988_92,1987,16.486018351567466
1988_92,1988,8.974207200520885
1988_92,1989,24.700885808125626
1988_93,1982,15.426400578292666
1988_93,1983,10.413580147072354
1988_93,1984,9.053464350360803
1988_93,1985,35.58829211827328
1988_93,1986,16.703847805395476
1988_93,1987,3.7264425397261185
1988_93,1988,11.883686861790265
1988_93,1989,43.27474503638766
1988_94,1982,28.31243097647012
1988_94,1983,13.025646761396338
1988_94,1984,14.871069511075646
1988_94,1985,24.57389241227786
1988_94,1986,29.812661115427428
1988_94,1987,16.623349977004175
1988_94,1988,12.8666227787478
1988_94,1989,16.328701586996573
1988_96,1982,32.475257215860374
1988_96,1983,20.843784223714426
1988_96,1984,19.937001430774963
1988_96,1985,36.12498651060687
1988_96,1986,22.94059326439598
1988_96,1987,12.357167907372508
1988_96,1988,7.7550467585291845
1988_96,1989,26.353156910199164
1988_97,1982,28.30056159449006
1988_97,1983,15.135636445845087
1988_97,1984,18.057393408767123
1988_97,1985,27.679114090402596
1988_97,1986,28.234566061848966
1988_97,1987,17.700522504946623
1988_97,1988,14.109185826932682
1988_97,1989,23.410438616054392
1988_98,1982,34.96378869007288
1988_98,1983,27.644345189460527
1988_98,1984,20.974364365530235
1988_98,1985,34.16925283650578
1988_98,1986,26.63200580083519
1988_98,1987,18.112566335786035
1988_98,1988,9.865727905144084
1988_98,1989,27.16603073965516
1988_99,1982,38.28159856622003
1988_99,1983,23.42929816209016
1988_99,1984,20.339782466118567
1988_99,1985,34.38391606214481
1988_99,1986,23.602206037912126
1988_99,1987,13.566129491586523
1988_99,1988,7.625617269604482
1988_99,1989,23.27906826545614
1989_1004,1983,13.726663872116625
1989_1004,1984,15.817194749154693
1989_1004,1985,35.906985089169986
1989_1004,1986,18.337218478531376
1989_1004,1987,12.096959214733968
1989_1004,1988,6.6199412413833265
1989_1004,1989,2.7620942636870653
1989_1004,1990,27.47663424182159
1989_1005,1983,-9.605054444486258
1989_1005,1984,7.889488197193814
1989_1005,1985,31.84590454928291
1989_1005,1986,11.933702438098148
1989_1005,1987,-1.7853329393139272
1989_1005,1988,12.478888555182863
1989_1005,1989,-3.4666662450188714
1989_1005,1990,6.64004608328099
